file,line,type,commit,author,date,time,timezone,datetime,depth,length
src\routes\+layout.svelte,3,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,34
src\routes\+layout.svelte,4,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,32
src\routes\+layout.svelte,5,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,6,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,12
src\routes\+layout.svelte,7,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,27
src\routes\+layout.svelte,8,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,39
src\routes\+layout.svelte,9,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,37
src\routes\+layout.svelte,10,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,34
src\routes\+layout.svelte,11,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,1
src\routes\+layout.svelte,12,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,13,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,51
src\routes\+layout.svelte,14,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,24
src\routes\+layout.svelte,15,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,48
src\routes\+layout.svelte,16,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,17,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,14
src\routes\+layout.svelte,18,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,43
src\routes\+layout.svelte,19,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,59
src\routes\+layout.svelte,20,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,18
src\routes\+layout.svelte,21,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,2
src\routes\+layout.svelte,22,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,23,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,40
src\routes\+layout.svelte,24,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,28
src\routes\+layout.svelte,25,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,17
src\routes\+layout.svelte,26,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,56
src\routes\+layout.svelte,27,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,28
src\routes\+layout.svelte,28,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,52
src\routes\+layout.svelte,29,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,50
src\routes\+layout.svelte,30,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,7
src\routes\+layout.svelte,31,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,48
src\routes\+layout.svelte,32,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,51
src\routes\+layout.svelte,33,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,50
src\routes\+layout.svelte,34,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,74
src\routes\+layout.svelte,35,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,0
src\routes\+layout.svelte,36,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,48
src\routes\+layout.svelte,37,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,0
src\routes\+layout.svelte,38,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,8
src\routes\+layout.svelte,39,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,40,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,4
src\routes\+layout.svelte,41,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,22
src\routes\+layout.svelte,42,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,17
src\routes\+layout.svelte,43,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,1
src\routes\+layout.svelte,44,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,4,58
src\routes\+layout.svelte,45,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,4,38
src\routes\+layout.svelte,46,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,4,55
src\routes\+layout.svelte,47,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,0
src\routes\+layout.svelte,48,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,4,8
src\routes\+layout.svelte,49,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,3
src\routes\+layout.svelte,50,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,6
src\routes\+layout.svelte,51,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,5
src\routes\+layout.svelte,52,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,53,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,27
src\routes\+layout.svelte,54,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,39
src\routes\+layout.svelte,55,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,79
src\routes\+layout.svelte,56,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,38
src\routes\+layout.svelte,57,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,35
src\routes\+layout.svelte,58,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,3,33
src\routes\+layout.svelte,59,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,8
src\routes\+layout.svelte,60,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,5
src\routes\+layout.svelte,61,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,5
src\routes\+layout.svelte,62,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,63,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,7
src\routes\+layout.svelte,64,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,65,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,6
src\routes\+layout.svelte,66,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,4
src\routes\+layout.svelte,67,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,13
src\routes\+layout.svelte,68,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,30
src\routes\+layout.svelte,69,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,19
src\routes\+layout.svelte,70,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,55
src\routes\+layout.svelte,71,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,22
src\routes\+layout.svelte,72,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,19
src\routes\+layout.svelte,73,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,15
src\routes\+layout.svelte,74,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,9
src\routes\+layout.svelte,75,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,0
src\routes\+layout.svelte,76,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,77,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,11
src\routes\+layout.svelte,78,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,13
src\routes\+layout.svelte,79,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,9
src\routes\+layout.svelte,80,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,0
src\routes\+layout.svelte,81,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,82,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,2
src\routes\+layout.svelte,83,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,21
src\routes\+layout.svelte,84,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,14
src\routes\+layout.svelte,85,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,18
src\routes\+layout.svelte,86,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,20
src\routes\+layout.svelte,87,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,21
src\routes\+layout.svelte,88,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,55
src\routes\+layout.svelte,89,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,0
src\routes\+layout.svelte,90,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,91,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,8
src\routes\+layout.svelte,92,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,19
src\routes\+layout.svelte,93,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,48
src\routes\+layout.svelte,94,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,0
src\routes\+layout.svelte,95,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,96,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,9
src\routes\+layout.svelte,97,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,52
src\routes\+layout.svelte,98,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,0
src\routes\+layout.svelte,99,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,100,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,16
src\routes\+layout.svelte,101,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,13
src\routes\+layout.svelte,102,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,19
src\routes\+layout.svelte,103,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,11
src\routes\+layout.svelte,104,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,0
src\routes\+layout.svelte,105,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\routes\+layout.svelte,106,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,7
src\routes\+layout.svelte,107,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,15
src\routes\+layout.svelte,108,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,21
src\routes\+layout.svelte,109,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,2,22
src\routes\+layout.svelte,110,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,0
src\routes\+layout.svelte,111,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,7
src\routes\resume\+page.svelte,1,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,12
src\routes\resume\+page.svelte,2,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,20
src\routes\resume\+page.svelte,3,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,13
src\routes\resume\+page.svelte,4,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
src\routes\resume\+page.svelte,5,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,5
src\routes\resume\+page.svelte,6,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,23
src\routes\resume\+page.svelte,7,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
src\routes\resume\+page.svelte,8,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,39
src\routes\resume\+page.svelte,9,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,7
src\routes\resume\+page.svelte,10,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,30
src\routes\resume\+page.svelte,11,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,27
src\routes\resume\+page.svelte,12,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,13,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
src\routes\resume\+page.svelte,14,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,36
src\routes\resume\+page.svelte,15,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,16,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,7
src\routes\resume\+page.svelte,17,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,28
src\routes\resume\+page.svelte,18,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,19,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,216
src\routes\resume\+page.svelte,20,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,9
src\routes\resume\+page.svelte,21,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
src\routes\resume\+page.svelte,22,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,31
src\routes\resume\+page.svelte,23,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,24,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,7
src\routes\resume\+page.svelte,25,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,23
src\routes\resume\+page.svelte,26,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,27,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,30
src\routes\resume\+page.svelte,28,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,29,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,7
src\routes\resume\+page.svelte,30,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,27
src\routes\resume\+page.svelte,31,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,49
src\routes\resume\+page.svelte,32,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,33,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,142
src\routes\resume\+page.svelte,34,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,9
src\routes\resume\+page.svelte,35,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,36,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,7
src\routes\resume\+page.svelte,37,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,24
src\routes\resume\+page.svelte,38,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,50
src\routes\resume\+page.svelte,39,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,40,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,131
src\routes\resume\+page.svelte,41,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,9
src\routes\resume\+page.svelte,42,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,9
src\routes\resume\+page.svelte,43,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
src\routes\resume\+page.svelte,44,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,25
src\routes\resume\+page.svelte,45,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,46,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,7
src\routes\resume\+page.svelte,47,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,17
src\routes\resume\+page.svelte,48,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,49,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,50,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,7
src\routes\resume\+page.svelte,51,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,34
src\routes\resume\+page.svelte,52,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,50
src\routes\resume\+page.svelte,53,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,54,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,45
src\routes\resume\+page.svelte,55,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,9
src\routes\resume\+page.svelte,56,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,9
src\routes\resume\+page.svelte,57,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
src\routes\resume\+page.svelte,58,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,22
src\routes\resume\+page.svelte,59,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,60,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,7
src\routes\resume\+page.svelte,61,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,14
src\routes\resume\+page.svelte,62,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,8
src\routes\resume\+page.svelte,63,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,3
src\routes\resume\+page.svelte,64,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,22
src\routes\resume\+page.svelte,65,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,18
src\routes\resume\+page.svelte,66,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,29
src\routes\resume\+page.svelte,67,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,28
src\routes\resume\+page.svelte,68,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,20
src\routes\resume\+page.svelte,69,svelte,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,4
